,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Acid_OVP,Alkaline_OVP,Neutral_OVP,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_OER
0,10.1016/j.jcat.2020.06.006,Spain,Barcelona Inst Sci & Technol BIST,JOURNAL OF CATALYSIS,8.047,2020-09-21,18,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jcat.2020.06.006,NaN,NaN,NaN,C,Co,O,P,Si,W,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/jacs.9b09219,Japan,Kyoto Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2020-02-20,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jacs.9b09219,NaN,NaN,NaN,C,Rh,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cherd.2018.01.005,Australia,Monash Univ,CHEMICAL ENGINEERING RESEARCH & DESIGN,4.119,2018-12-28,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cherd.2018.01.005,NaN,NaN,NaN,Co,Cu,Fe,N,O,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/aenm.202200067,Peoples R China,Nanjing Univ Aeronaut & Astronaut,ADVANCED ENERGY MATERIALS,29.698,2022-04-21,8,NaN,NaN,NaN,"Associated with the high mass transport through the nanoporous structure, MH-TMO exhibits impressive oxygen evolution reaction catalysis, with an extremely low overpotential of around 0.22 V at 10 mA cm(-2) and low Tafel slope (44.5 mV dec(-1)) in 1.0 M KOH, realizing a current density of 100 mA cm(-2) with an overpotential as low as 0.26 V",Error in finding OVP values.10.1002/aenm.202200067,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.202200067,Peoples R China,Nanjing Univ Aeronaut & Astronaut,ADVANCED ENERGY MATERIALS,29.698,2022-04-21,8,NaN,NaN,NaN,"As a result, the alkaline electrolyzer assembled by the bifunctional MH-TMO catalysts operates with an outstanding overall water-splitting output (1.49 V@10 mA cm(-2)), outperforming one assembled with noble-metal-based catalysts.",Error in finding OVP values.10.1002/aenm.202200067,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/d1se01149a,Peoples R China,Univ Elect Sci & Technol China,SUSTAINABLE ENERGY & FUELS,6.813,2021-09-10,4,NaN,NaN,NaN,"The two-electrode system for water splitting, with prepared samples as the anode and the cathode, exhibited a current density of 10 mA cm(-2) at 1.63 V",No pH key word.10.1039/d1se01149a,NaN,NaN,NaN,C,Fe,N,Ni,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,10.1002/adma.201701955,TX 77005 USA,Rice Univ,ADVANCED MATERIALS,32.086,2017-11-27,102,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/adma.201701955,NaN,NaN,NaN,Mo,P,S,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d0ta01723j,Australia,Australian Natl Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2020-07-06,12,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0ta01723j,NaN,NaN,NaN,Au,Cs,O,V,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2010.11.071,Algeria,Fac Chim,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2011-08-01,91,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2010.11.071,NaN,NaN,NaN,Al,C,Ni,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10.1002/ceat.202100112,Kazakhstan,Ctr Phys & Chem Methods Res & Anal,CHEMICAL ENGINEERING & TECHNOLOGY,2.215,2021-09-23,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/ceat.202100112,NaN,NaN,NaN,Al,Ce,La,Ni,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.cej.2021.131498,Peoples R China,Univ Shanghai Sci & Technol,CHEMICAL ENGINEERING JOURNAL,16.744,2021-12-15,6,NaN,NaN,NaN,"Specifically, UV/O3 treated Fe-MOF nanoneedle arrays supported on nickel foam exhibited an excellent OER performance with a low overpotential (218 mV at 10 mA cm-2) and low Tafel slope (38.8 mV dec-1), outperformed the commercial IrO2 catalyst",No pH key word.10.1016/j.cej.2021.131498,NaN,NaN,NaN,Fe,None,None,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,10.1016/j.cej.2022.136585,Peoples R China,Southwest Petr Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2022-06-18,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2022.136585,NaN,NaN,NaN,C,N,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1149/1945-7111/abc83b,Switzerland,Paul Scherrer Inst,JOURNAL OF THE ELECTROCHEMICAL SOCIETY,4.386,2020-12-22,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1149/1945-7111/abc83b,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10.1002/ep.13613,Iran,Isfahan Univ Technol,ENVIRONMENTAL PROGRESS & SUSTAINABLE ENERGY,2.824,2021-02-26,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/ep.13613,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1007/s10553-019-00978-x,NaN,NaN,CHEMISTRY AND TECHNOLOGY OF FUELS AND OILS,0.51,NaN,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10553-019-00978-x,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1080/15435070802229084,South Korea,Korea Adv Inst Sci & Technol,INTERNATIONAL JOURNAL OF GREEN ENERGY,3.206,2008-01-01,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1080/15435070802229084,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c3cp54185a,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c3cp54185a,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/advs.201700590,Peoples R China,Nankai Univ,ADVANCED SCIENCE,17.521,2018-05-04,139,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/advs.201700590,NaN,NaN,NaN,S,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d0dt02309d,Peoples R China,Harbin Univ Sci & Technol,DALTON TRANSACTIONS,4.569,2020-09-29,14,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d0dt02309d,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/nano10020337,Vietnam,Duy Tan Univ,NANOMATERIALS,5.719,2020-05-04,57,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano10020337,NaN,NaN,NaN,C,O,Ti,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.eti.2020.101239,Germany,Univ Duisburg Essen,ENVIRONMENTAL TECHNOLOGY & INNOVATION,7.758,2021-03-10,6,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.eti.2020.101239,NaN,NaN,NaN,C,None,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cattod.2006.12.008,India,Indian Inst Technol,CATALYSIS TODAY,6.562,2007-12-15,86,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cattod.2006.12.008,NaN,NaN,NaN,Cd,Mg,O,S,None,None,None,None,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10562-004-8685-y,Japan,Osaka Univ,CATALYSIS LETTERS,2.936,2004-12-01,86,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s10562-004-8685-y,NaN,NaN,NaN,O,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.8b02935,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2018-12-28,18,NaN,NaN,NaN,"Impressively, NiCoP/CoP Ti4O7 shows the best electrocatalytic performance for HER with an ultralow overpotential of 128 mV at 10 mA cm(-2) along with negligible catalytic activity degradation after 1000 cycles of CV, which is partly ascribed to the high conductivity and corrosion resistance of Ti4O7",No pH key word.10.1021/acssuschemeng.8b02935,NaN,NaN,NaN,O,Ti,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1021/am405075f,Netherlands,Univ Twente,ACS APPLIED MATERIALS & INTERFACES,10.383,2014-03-19,43,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/am405075f,NaN,NaN,NaN,Mo,Ni,S,None,None,None,None,None,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,10.3390/nano10050912,Peoples R China,South China Normal Univ,NANOMATERIALS,5.719,2020-07-06,5,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3390/nano10050912,NaN,NaN,NaN,Au,Ga,In,N,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c8nr02854k,Peoples R China,Wuhan Univ Technol,NANOSCALE,8.307,2018-12-28,67,9.0,10.0,46.0,"In a wide pH range, our catalyst not only possesses a small overpotential at 10 mA cm(-2) (approximate to 9 mV in 0.5 M H2SO4, approximate to 46 mV in 1.0 M PBS and approximate to 10 mV in 1.0 M KOH), but also demonstrates high stability","Normal,acid, alkaline and neutral.",0,0,0,C,Fe,N,P,Rh,Ru,None,None,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.151916,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2021.151916,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/b803857k,Denmark,Tech Univ Denmark,FARADAY DISCUSSIONS,4.394,2008-01-01,675,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/b803857k,NaN,NaN,NaN,C,Mo,S,W,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1cc02036f,Germany,Univ Erlangen Nurnberg,CHEMICAL COMMUNICATIONS,6.065,2021-07-03,1,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/d1cc02036f,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.134476,Peoples R China,Shandong Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2022-04-21,4,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.cej.2021.134476,NaN,NaN,NaN,Bi,C,Co,I,N,O,V,None,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c9ta06470b,Peoples R China,Fuzhou Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2019-09-16,45,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c9ta06470b,NaN,NaN,NaN,N,P,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.fuel.2020.117065,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.fuel.2020.117065,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2013.08.027,Japan,Hiroshima Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2013-12-11,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2013.08.027,NaN,NaN,NaN,C,Ni,None,None,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ceramint.2018.12.012,Pakistan,Univ Gujrat,CERAMICS INTERNATIONAL,5.532,2019-03-07,56,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ceramint.2018.12.012,NaN,NaN,NaN,C,Mo,O,Se,W,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.renene.2020.03.171,Peoples R China,Chengdu Univ Informat Technol,RENEWABLE ENERGY,8.634,2020-07-08,11,NaN,NaN,NaN,"Due to the unique band structure of FeSe2 nanorods and CoFe2O4 nanoparticles and significant coupling effect between them, the FeSe2/CoFe2O4 heterojunction exhibited excellent HER activity with a small overpotential of 231 mV at a current density of 10 mA cm(-2)",No pH key word.10.1016/j.renene.2020.03.171,NaN,NaN,NaN,Co,Fe,O,Se,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.04.223,NaN,NaN,NaN,0,NaN,0,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2020.04.223,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2019.144571,Iran,Tarbiat Modares Univ,APPLIED SURFACE SCIENCE,7.392,2020-03-10,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.apsusc.2019.144571,NaN,NaN,NaN,None,None,None,None,None,None,None,None,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1007/s11664-020-07997-z,Peoples R China,Xiamen Univ,JOURNAL OF ELECTRONIC MATERIALS,2.047,2020-03-31,2,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1007/s11664-020-07997-z,NaN,NaN,NaN,Mo,O,S,Zn,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.201904072,Peoples R China,Fudan Univ,ADVANCED ENERGY MATERIALS,29.698,2020-05-28,47,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1002/aenm.201904072,NaN,NaN,NaN,Au,Pd,None,None,None,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3762/bjnano.9.21,Germany,Univ Potsdam,BEILSTEIN JOURNAL OF NANOTECHNOLOGY,3.272,2018-12-28,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.3762/bjnano.9.21,NaN,NaN,NaN,Au,O,Ti,Xe,None,None,None,None,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp5014994,CA 94720 USA,Univ Calif Berkeley,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2014-05-21,37,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/jp5014994,NaN,NaN,NaN,C,Co,I,O,V,Zr,None,None,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1039/c6ta03803d,Peoples R China,Jilin Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2016-01-01,19,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c6ta03803d,NaN,NaN,NaN,Cd,Zn,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c3ta13681g,Canada,Univ Laval,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2013-01-01,46,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1039/c3ta13681g,NaN,NaN,NaN,Cu,Ni,O,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.coelec.2019.04.024,Germany,Univ Gottingen,CURRENT OPINION IN ELECTROCHEMISTRY,7.664,2019-09-17,8,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.coelec.2019.04.024,NaN,NaN,NaN,N,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1351/pac200476040815,Kenya,Univ Nairobi,PURE AND APPLIED CHEMISTRY,2.32,2004-04-01,3,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1351/pac200476040815,NaN,NaN,NaN,C,S,None,None,None,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,10.1016/j.nanoen.2019.02.053,Peoples R China,Peking Univ,NANO ENERGY,19.069,2019-04-12,21,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.nanoen.2019.02.053,NaN,NaN,NaN,C,Co,F,Fe,Li,Ni,O,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsaem.9b01292,Sweden,Uppsala Univ,ACS APPLIED ENERGY MATERIALS,6.959,2020-01-13,11,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1021/acsaem.9b01292,NaN,NaN,NaN,B,C,N,Si,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jelechem.2017.02.040,Japan,AIST,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,4.598,2017-11-03,7,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.jelechem.2017.02.040,NaN,NaN,NaN,N,O,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acsaem.9b00687,Peoples R China,Jiangsu Univ Sci & Technol,ACS APPLIED ENERGY MATERIALS,6.959,2019-07-10,25,NaN,312.0,NaN,"When used as an electrocatalyst, the optimized cobalt sulfide catalyst offers an overpotential of 312 mV at a current density of 10 mA cm(-2) and mass loading of 0.37-0.45 mg cm(-2), which can remain constant for at least 36 h of OER operation in 1 M KOH electrolyte","Normal,only alkaline.",1,0,0,Cl,Co,I,O,Ru,S,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.envpol.2020.115377,South Korea,Sejong Univ,ENVIRONMENTAL POLLUTION,9.988,2020-10-06,10,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.envpol.2020.115377,NaN,NaN,NaN,C,Cs,F,O,Si,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2017.09.120,Iran,Urmia Univ Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2018-05-09,31,NaN,NaN,NaN,NaN,Error in finding OVP keyword.10.1016/j.ijhydene.2017.09.120,NaN,NaN,NaN,C,O,None,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
