,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,Final_FE,Final_Y,Remark_Sentence,Bug_Note,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel
0,10.1002/adfm.201910482,Peoples R China,Xi An Jiao Tong Univ,ADVANCED FUNCTIONAL MATERIALS,19.924,2020-05-01,88,NaN,NaN,NaN,Error in finding FE keyword.10.1002/adfm.201910482,NaN,NaN,NaN,C,Fe,Zn,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/S0169-1317(98)00033-7,NaN,NaN,APPLIED CLAY SCIENCE,5.907,1998-11-01,50,NaN,NaN,NaN,Error in finding FE keyword.10.1016/S0169-1317(98)00033-7,NaN,NaN,NaN,Al,Cr,N,Ni,Zn,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.2c02252,Belgium,Katholieke Univ Leuven,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2022-09-06,0,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.2c02252,NaN,NaN,NaN,N,O,Ti,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cphc.201600392,Czech Republic,Univ Chem & Technol Prague,CHEMPHYSCHEM,3.52,2016-09-19,12,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cphc.201600392,NaN,NaN,NaN,C,Mo,S,W,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/pr7110789,Vietnam,Nguyen Tat Thanh Univ,PROCESSES,3.352,2019-12-24,2,NaN,NaN,NaN,Error in finding FE keyword.10.3390/pr7110789,NaN,NaN,NaN,B,Fe,N,Ni,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/molecules24091777,Peoples R China,Tianjin Univ Technol,MOLECULES,4.927,2019-07-09,9,init,NaN,"Exploration of efficient catalysts is a priority for the electrochemical nitrogen reduction reaction (NRR) in order to receive a high product yield rate and faradaic efficiency of NH3, under ambient conditions",No Y value found10.3390/molecules24091777,NaN,NaN,NaN,C,Mo,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ultsonch.2020.105457,Peoples R China,Univ Sci & Technol Beijing,ULTRASONICS SONOCHEMISTRY,9.336,2021-04-17,3,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ultsonch.2020.105457,NaN,NaN,NaN,Al,C,Co,N,O,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,10.1021/acs.inorgchem.1c00218,Peoples R China,Heilongjiang Univ,INORGANIC CHEMISTRY,5.436,2021-04-16,12,3.24,9.75,Vo-MoO2@C exhibits good electrocatalytic NRR performance with an ammonia yield rate of 9.75 mu g h(-1) mg(-1) at -0.5 V (RHE) and a Faraday efficiency (FE) of 3.24% at -0.3 V (RHE) under ambient conditions.,"Normal, FE value found.",1,0,0,B,C,Mo,N,Na,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2021.03.086,Peoples R China,Zhejiang Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2021-05-28,7,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2021.03.086,NaN,NaN,NaN,C,Co,Fe,O,Ru,Zn,None,None,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.jcat.2017.06.009,Germany,Tech Univ Darmstadt,JOURNAL OF CATALYSIS,8.047,2017-09-08,19,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jcat.2017.06.009,NaN,NaN,NaN,B,Co,N,Ni,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1021/jp057468e,Canada,Ballard Power Syst Inc,JOURNAL OF PHYSICAL CHEMISTRY B,3.466,2006-06-08,92,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jp057468e,NaN,NaN,NaN,C,Pt,Se,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1021/acssuschemeng.9b01015,Peoples R China,Fuzhou Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2019-07-24,22,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acssuschemeng.9b01015,NaN,NaN,NaN,C,Pd,S,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121679,Peoples R China,Yunnan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2022-08-28,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2022.121679,NaN,NaN,NaN,C,N,Nb,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.cej.2021.132102,Peoples R China,Liaocheng Univ,CHEMICAL ENGINEERING JOURNAL,16.744,2021-12-15,10,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.cej.2021.132102,NaN,NaN,NaN,C,N,P,Pt,S,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9nr02981h,Peoples R China,Harbin Engn Univ,NANOSCALE,8.307,2019-07-24,26,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c9nr02981h,NaN,NaN,NaN,C,Co,Ir,Mo,N,O,None,None,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/slct.201700538,Peoples R China,Changchun Univ Sci & Technol,CHEMISTRYSELECT,2.307,2017-05-23,1,NaN,NaN,NaN,Error in finding FE keyword.10.1002/slct.201700538,NaN,NaN,NaN,C,O,Si,None,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apcatb.2021.120021,Peoples R China,Shanghai Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2021-04-08,37,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2021.120021,NaN,NaN,NaN,C,Mn,N,O,Zn,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.inoche.2020.108284,Peoples R China,Zhengzhou Univ Light Ind,INORGANIC CHEMISTRY COMMUNICATIONS,3.428,2021-01-15,2,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.inoche.2020.108284,NaN,NaN,NaN,Al,C,Co,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1016/j.seppur.2022.121277,Peoples R China,Chem Engn Shandong Univ Technol,SEPARATION AND PURIFICATION TECHNOLOGY,9.136,2022-06-16,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.seppur.2022.121277,NaN,NaN,NaN,C,F,N,O,P,None,None,None,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2019.02.051,Peoples R China,Yanshan Univ,ELECTROCHIMICA ACTA,7.336,2019-03-15,11,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2019.02.051,NaN,NaN,NaN,Ag,C,N,O,Zn,None,None,None,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,10.1039/c8ta02385a,Peoples R China,Huazhong Univ Sci & Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2018-12-28,77,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c8ta02385a,NaN,NaN,NaN,C,Cs,N,P,Pt,Zn,None,None,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6nj02679f,Peoples R China,Changchun Univ Sci & Technol,NEW JOURNAL OF CHEMISTRY,3.925,2017-02-21,22,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c6nj02679f,NaN,NaN,NaN,C,Fe,N,None,None,None,None,None,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jacs.9b07963,Peoples R China,Shanghai Jiao Tong Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2019-10-16,185,init,NaN,"The traditional NH3 production method (Haber-Bosch process) is currently complemented by electrochemical synthesis at ambient conditions, but the rather low selectivity (as indicated by the Faradaic efficiency) for the electrochemical reduction of molecular N-2 into NH3 impedes the progress",No Y value found10.1021/jacs.9b07963,NaN,NaN,NaN,Au,C,N,Ni,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1021/jacs.9b07963,Peoples R China,Shanghai Jiao Tong Univ,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,16.383,2019-10-16,185,67.8,NaN,"Here, we present a powerful method to significantly boost the Faradaic efficiency of Au electrocatalysts to 67.8% for the nitrogen reduction reaction (NRR) by increasing their electron density through the construction of inorganic donor-acceptor couples of Ni and Au nanoparticles",No Y value found10.1021/jacs.9b07963,0,0,0,Au,C,N,Ni,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.1016/j.apcatb.2019.03.037,Peoples R China,Hunan Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,2019-06-04,166,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apcatb.2019.03.037,NaN,NaN,NaN,N,Na,Ni,O,P,None,None,None,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.electacta.2022.140427,South Korea,Korea Inst Energy Res KIER,ELECTROCHIMICA ACTA,7.336,2022-06-11,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.electacta.2022.140427,NaN,NaN,NaN,B,C,F,N,O,P,Pt,S,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.snb.2018.11.010,Peoples R China,Northeast Normal Univ,SENSORS AND ACTUATORS B-CHEMICAL,9.221,2019-01-22,21,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.snb.2018.11.010,NaN,NaN,NaN,C,Co,Cu,N,P,None,None,None,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1063/1674-0068/27/06/697-703,NaN,NaN,NaN,0.0,NaN,0,NaN,NaN,NaN,Error in finding FE keyword.10.1063/1674-0068/27/06/697-703,NaN,NaN,NaN,None,None,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d1ta01560e,Peoples R China,Harbin Inst Technol,JOURNAL OF MATERIALS CHEMISTRY A,14.511,2021-05-13,3,NaN,NaN,NaN,Error in finding FE keyword.10.1039/d1ta01560e,NaN,NaN,NaN,C,N,W,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/jp984770x,Japan,Nagoya Univ,JOURNAL OF PHYSICAL CHEMISTRY B,3.466,1999-06-24,146,NaN,NaN,NaN,Error in finding FE keyword.10.1021/jp984770x,NaN,NaN,NaN,Al,C,N,O,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9qi01093a,Peoples R China,Northeast Normal Univ,INORGANIC CHEMISTRY FRONTIERS,7.779,2020-02-25,18,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c9qi01093a,NaN,NaN,NaN,C,Co,N,O,P,W,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1038/ncomms10942,MA 02139 USA,MIT,NATURE COMMUNICATIONS,17.694,2016-03-01,455,NaN,NaN,NaN,Error in finding FE keyword.10.1038/ncomms10942,NaN,NaN,NaN,I,Ni,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2019.01.022,Peoples R China,Northwest Normal Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2019-03-12,17,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.ijhydene.2019.01.022,NaN,NaN,NaN,C,None,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/adma.202105690,TX 77005 USA,Rice Univ,ADVANCED MATERIALS,32.086,2021-11-02,10,10.0,NaN,These GQDs also convert CO2 to C-2 products mainly including C2H4 and C2H5OH with a maximum FE of approximate to 10%,No Y value found10.1002/adma.202105690,0,0,0,C,Cu,N,O,None,None,None,None,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/batt.201800105,Peoples R China,Shandong Univ,BATTERIES & SUPERCAPS,6.043,2019-08-08,15,NaN,NaN,NaN,Error in finding FE keyword.10.1002/batt.201800105,NaN,NaN,NaN,C,O,Pt,Ru,Zn,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.elecom.2019.01.021,Peoples R China,Chinese Acad Sci,ELECTROCHEMISTRY COMMUNICATIONS,5.443,2019-04-12,14,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.elecom.2019.01.021,NaN,NaN,NaN,C,Cl,Fe,N,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.fuel.2012.07.057,Mexico,Univ Nacl Autonoma Mexico,FUEL,8.035,2013-07-24,77,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.fuel.2012.07.057,NaN,NaN,NaN,Mo,N,Ni,S,W,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.1c10039,Peoples R China,Chinese Acad Sci,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2022-01-21,0,2.3,13.5,"A superb NH3 yield rate of 248.6 +/- 12.9 mu g h(-1) mg(cat)(-1) and a faradaic efficiency (FE) of 43.8 +/- 2.3% can be obtained at -0.20 V (vs RHE) by the Mo-O-C-catalyzed NRR, and Mo-O-C can also afford a NO3- yield rate of 217.1 +/- 13.5 mu g h(-4) mg(cat)(-1) with a FE of 7.8 +/- 0.5% at 2.35 V (vs ) for the NOR The synchrotron-based X-ray absorption spectra and theoretical calculation results unveil that the O-coordinated molybdenum configuration of Mo-(O-C-2)(4) anchored on carbon is the most stable single-atom structure as the catalytic active sites for N-2 adsorption, activation, and bifunctional hydrogenation/oxidation reactions.","Normal, FE value found.",1,1,1,C,Mo,N,O,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2021.230891,Peoples R China,Guangxi Normal Univ,JOURNAL OF POWER SOURCES,9.794,2022-03-21,1,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2021.230891,NaN,NaN,NaN,C,Co,Mg,N,O,Si,Zn,None,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.202200195,Peoples R China,Hebei Univ Technol,CHEMSUSCHEM,9.14,2022-05-08,2,NaN,NaN,NaN,Error in finding FE keyword.10.1002/cssc.202200195,NaN,NaN,NaN,Fe,S,None,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.20964/2017.07.05,Peoples R China,Wuhan Univ Technol,INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE,1.541,2017-07-01,1,NaN,NaN,NaN,Error in finding FE keyword.10.20964/2017.07.05,NaN,NaN,NaN,C,Fe,N,O,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.apsusc.2021.151441,Peoples R China,1 Daxue Rd,APPLIED SURFACE SCIENCE,7.392,2021-12-18,3,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.apsusc.2021.151441,NaN,NaN,NaN,Al,N,None,None,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c7cp04044j,Peoples R China,Soochow Univ,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,3.945,2017-08-21,30,NaN,NaN,NaN,Error in finding FE keyword.10.1039/c7cp04044j,NaN,NaN,NaN,Ge,Li,O,S,Se,None,None,None,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.materresbull.2020.110873,South Korea,Keimyung Univ,MATERIALS RESEARCH BULLETIN,5.6,2020-05-27,13,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.materresbull.2020.110873,NaN,NaN,NaN,C,Co,N,S,None,None,None,None,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal9121009,Peoples R China,Anhui Univ Technol,CATALYSTS,4.501,2020-01-27,11,NaN,NaN,NaN,Error in finding FE keyword.10.3390/catal9121009,NaN,NaN,NaN,C,N,Ni,Pt,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1021/acs.jpcc.1c04499,MA 01003 USA,Univ Massachusetts,JOURNAL OF PHYSICAL CHEMISTRY C,4.177,2021-10-02,5,NaN,NaN,NaN,Error in finding FE keyword.10.1021/acs.jpcc.1c04499,NaN,NaN,NaN,Fe,Mo,N,S,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.1007/s11090-014-9522-8,Peoples R China,Xi An Jiao Tong Univ,PLASMA CHEMISTRY AND PLASMA PROCESSING,3.337,2014-07-30,15,NaN,NaN,NaN,Error in finding FE keyword.10.1007/s11090-014-9522-8,NaN,NaN,NaN,C,N,O,S,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2018.08.003,Peoples R China,Huazhong Univ Sci & Technol,NANO ENERGY,19.069,2018-12-28,125,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.nanoen.2018.08.003,NaN,NaN,NaN,C,Zn,None,None,None,None,None,None,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1063/1.4905342,Peoples R China,Guilin Univ Technol,APPLIED PHYSICS LETTERS,3.971,2015-02-25,21,NaN,NaN,NaN,Error in finding FE keyword.10.1063/1.4905342,NaN,NaN,NaN,C,N,None,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2015.12.002,Peoples R China,Peking Univ,NANO ENERGY,19.069,2016-03-09,31,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.nanoen.2015.12.002,NaN,NaN,NaN,Co,O,Pt,Ti,None,None,None,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/ie00021a002,USA,"FORD MOTOR CO,DEPT CHEM ENGN,MD 3179 SRL,POB 2053,DEARBORN,MI 48121",INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,4.326,1993-09-01,26,NaN,NaN,NaN,Error in finding FE keyword.10.1021/ie00021a002,NaN,NaN,NaN,Al,C,N,O,None,None,None,None,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2022.231529,Germany,German Aerosp Ctr DLR,JOURNAL OF POWER SOURCES,9.794,2022-06-11,0,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.jpowsour.2022.231529,NaN,NaN,NaN,Fe,N,O,P,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.mcat.2019.01.033,Peoples R China,Jilin Univ,MOLECULAR CATALYSIS,5.089,2019-03-28,17,NaN,NaN,NaN,Error in finding FE keyword.10.1016/j.mcat.2019.01.033,NaN,NaN,NaN,C,Cu,None,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
