TEST,DOI,Country,Facility,Journal_Name,IF,Indexed_Date,Cited_Time,HWP,Remark_Sentence,Bug_Note,PH,Irregular_Abnormal_Value,Irregular_Multiple_Value,Irregular_Multiple_Keywords,Element_1,Element_2,Element_3,Element_4,Element_5,Element_6,Element_7,Element_8,Judge_Nanoparticles,Judge_3D,Judge_2D,Judge_1D,Judge_Urchin,Judge_SAC,Judge_QD,Judge_Hollow,Judge_Core_Shell,Judge_Template,Judge_alloy,Judge_Functionalized,Judge_heterostructures,Judge_Polymer_Complex_Chelate,Judge_Biomass_Slag,Judge_MOF,Judge_COF,Judge_Conductive_Polymer,Judge_Polymetal,Judge_Hydroxide_Oxyhydroxide,Judge_oxalate,Judge_Spinel,Judge_Perovskite,Judge_Pyrochlore,Judge_Prussian_Blue,Judge_Amorphous,Judge_Ultrasound,Judge_Plasma,Judge_Graphdiyne,Judge_Graphene,Judge_c3n4,Judge_MXene,Judge_CNT,Judge_IL,Judge_Organic_Inorganic,Judge_Steel,Judge_Carbon_Cloth,Judge_Film,Judge_Molten,Judge_Co_Precipitation,Judge_Electrospin,Judge_Hydrothermal,Judge_Microwave,Judge_Spray,Judge_Phys_Chem_Deposition,Judge_Light_Deposition,Judge_Electrochemical_Deposition,Judge_Electrochemical_Corrosion,Judge_Etching,Judge_Sol_Gel,Warning_Onset
0,10.1002/er.7061,Peoples R China,Harbin Inst Technol,INTERNATIONAL JOURNAL OF ENERGY RESEARCH,4.672,7/30/2021,0,0.72,"Interestingly, the catalyst shows a moderate ORR activity in alkaline (E-1/2 = 0.78 V) but a good ORR activity in acids (E-1/2 = 0.72 V), which should be attributed to its high content of carbon defects or graphitic nitrogen","Normal,acid and alkaline.",1,0,0,0,C,N,None,None,None,None,None,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10.1002/advs.201800120,Japan,Natl Inst Mat Sci,ADVANCED SCIENCE,17.521,12/28/2018,163,0.714,"Fe3C-Fe,N/C hollow spheres exhibit an ORR performance comparable to that of commercially available 20 wt% Pt/C in alkaline electrolyte, with a similar half-wave potential, an electron transfer number close to 4, and lower H2O2 yield of less than 5%","Normal,only alkaline.",1,1,0,0,C,Fe,N,None,None,None,None,None,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/d1nr00727k,Peoples R China,East China Univ Sci & Technol,NANOSCALE,8.307,3/28/2021,5,0.79,"RHE, which is much higher than those of the direct pyrolysis CoNP-free sample Fe-N-C (E-1/2 = 0.85 V) and Pt/C (E-1/2 = 0.90 V) in alkaline media","Normal,only alkaline.",1,0,1,0,Co,Fe,C,N,None,None,None,None,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ra07539a,Peoples R China,Henan Univ,RSC ADVANCES,4.036,3/16/2020,21,0.754,"The obtained Fe-N-PC catalyst exhibits excellent ORR performance with an onset potential of 0.989 V and a half-wave potential of 0.854 V in alkaline conditions, which positively shift only by 5 mV and 27 mV, respectively than those of the commercial Pt/C catalyst","Normal,only alkaline.",1,0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.nanoen.2019.04.033,IL 60439 USA,Argonne Natl Lab,NANO ENERGY,19.069,6/25/2019,125,0.81,"The optimized Fe-N-C catalyst showed excellent ORR activities with half-wave potentials of 0.81 and 0.90 V in acidic and alkaline solutions, respectively","Normal,acid and alkaline.",1,0,0,0,C,Fe,N,O,None,None,None,None,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,10.1039/c5ra25864b,Peoples R China,Nanjing Univ,RSC ADVANCES,4.036,3/31/2016,3,0.78,The optimized PI-Fe-C catalyst exhibits an excellent performance (onset potential of 0.92 V and the half-wave potential 0.78 V) towards ORR activity in acid medium,"Normal,only acid.",1,0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1016/j.ijhydene.2021.12.092,Peoples R China,Guilin Univ Elect Technol,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,2/16/2022,2,0.725,"In an acidic medium, the MPFe1Cu1-850 displays good oxygen reduction reaction (ORR) activity (DE1/2 = 0.725 V)","Normal,only acid.",1,0,0,0,C,Cu,Fe,N,F,None,None,None,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jpowsour.2017.11.006,Peoples R China,Beijing Univ Chem Technol,JOURNAL OF POWER SOURCES,9.794,1/1/2018,28,0.85,"Here, we have designed a metal-free, N, P, O doped (C-PCTNB@CNTs) electro-catalyst which exhibit significantly high ORR performance in acidic PEM cells showing much higher onset potential of (0.94 V) and half-wave potential of (0.85 V) with electron transfer number (n) 3.9 at 0.4-0.7 V as compared to other non-metallic electro-catalysts","Normal,only acid.",1,0,1,0,C,N,O,P,None,None,None,None,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1007/s11581-019-03277-x,Peoples R China,East China Normal Univ,IONICS,2.961,11/7/2019,12,0.73,"The ORR half-wave potential of N-C@CNTs-800 reached about 0.87 V in KOH and 0.73 V in HClO4, comparable with the best non-precious metal catalysts (NPMCs)","Normal,acid and alkaline.",1,0,0,0,C,N,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,10.1002/smll.202101001,Peoples R China,Wuhan Univ Technol,SMALL,15.153,7/7/2021,24,0.784,"In alkaline media, the half-wave potential of the best catalyst (Fe/S-2-NC) is 0.91 V, which far exceeds that of commercial platinum carbon (0.85 V), while in acidic media the half-wave potential reaches 0.784 V, comparable to platinum carbon (0.812 V)","Normal,acid and alkaline.",1,0,1,0,C,S,Fe,N,None,None,None,None,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.apcatb.2022.121591,Peoples R China,Jilin Univ,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,7/8/2022,1,0.79,"Therefore, ZnCo-NC-II exhibits a distinguished ORR activity with a half wave potential (E-1/2) of 0.86 and 0.79 V (vs RHE) in alkaline and acid media, respectively","Normal,acid and alkaline.",1,0,0,0,C,Co,N,Zn,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c9ta13471a,Peoples R China,Xi An Jiao Tong Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,5/5/2020,54,0.81,"Benefitting from this unique structure and composition, the resulting Zn/Fe-2-N-C catalyst exhibits excellent ORR activities in both 0.1 M KOH (onset potential, E-onset = 1.08 V, and half-wave potential, E-1/2 = 0.86 V vs","Normal,only alkaline.",1,1,1,0,C,Zn,Fe,N,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.apcatb.2019.118042,Peoples R China,Chinese Acad Sci,APPLIED CATALYSIS B-ENVIRONMENTAL,24.319,10/16/2019,71,0.78,"The as-prepared catalyst demonstrates a comparable ORR activity with the commercial Pt/ C possessing a half-wave potential (E-1/2) of 0.78 V in acids, in combination with excellent methanol tolerance and stability","Normal,only acid.",1,0,0,0,Fe,N,C,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.9b00105,Peoples R China,Jilin Univ,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,6/14/2019,42,0.69,"In addition, it also exhibits excellent ORR performance in both alkaline and acid electrolytes, including a positive onset potential (0.97 V versus 0.79 V) and half-wave potential (0.87 V versus 0.69 V), and a low Tafel slope (46.1 mV.dec(-1) versus 48.2 mV.dec(-1))","Normal,acid and alkaline.",1,0,1,0,C,N,Co,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1021/acs.energyfuels.2c02061,Peoples R China,China Univ Geosci,ENERGY & FUELS,4.654,8/3/2022,0,0.72,"The half-wave potential (E-1/2) of 3D Mn-N-x/CS is high at 0.918 and 0.720 V under alkaline and acidic conditions, respectively","Normal,acid and alkaline.",1,0,0,0,C,Mn,N,None,None,None,None,None,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/cssc.201601397,NY 14260 USA,SUNY Buffalo,CHEMSUSCHEM,9.14,2/22/2017,98,0.83,"In particular, when compared to the extensively explored PANI-derived catalysts, the binary precursors have an increased half-wave potential of 0.83 V and an enhanced electrochemical stability in challenging acidic media, indicating a significantly increased number of active sites and strengthened local bonding structures","Normal,only acid.",1,0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1039/c4ta01656d,Peoples R China,Peking Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,8/14/2014,372,0.71,"The catalyst derived from the smallest MOF (300 nm), exhibited superior performance towards oxygen reduction with an onset potential of 0.86 V and a half-wave potential of 0.71 V in acidic solution, which are comparable to the best carbon-based oxygen reduction reaction (ORR) catalysts","Normal,only acid.",1,0,1,0,C,Co,N,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jcat.2018.10.025,Peoples R China,Guangxi Univ,JOURNAL OF CATALYSIS,8.047,12/28/2018,70,0.86,The overall oxygen redox activity (Delta E = E-j=10 - E-1/2) (0.70 V in alkaline media and 0.86 V in acidic media) of the catalyst for both ORR and OER is much higher than those of none precious metal catalysts previously reported,"Normal,acid and alkaline.",1,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1088/1361-6528/ac4fe3,Peoples R China,Chinese Acad Sci,NANOTECHNOLOGY,3.953,2/26/2022,0,0.77,The obtained Fe-N-C ORR catalyst delivered a half-wave potential (E (1/2)) of 0.924 V in a 0.1 M KOH solution and 0.77 V in a 0.1 M HClO4 solution,"Normal,acid and alkaline.",1,0,0,0,C,N,Fe,None,None,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.ijhydene.2020.10.058,Peoples R China,Nanjing Univ Aeronaut & Astronaut,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,3/3/2021,2,0.82,"The obtained catalyst delivered outstanding ORR performance in 0.5 M H2SO4 media with a half-wave potential (E-1/2) of 0.82 V (vs reversible hydrogen electrode, RHE), stemming from the highly active bivalent Fe-Nx sites with sufficient exposure and accessibility guaranteed by the high specific surface area and curved surface","Normal,only acid.",1,0,0,0,C,Cu,Fe,N,None,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.3390/catal12030273,Peoples R China,Henan Normal Univ,CATALYSTS,4.501,4/7/2022,0,0.672,"The porous catalyst displays a comparable activity for oxygen reduction reaction (ORR) to that of commercial Pt/C catalyst, with a half-wave potential of 0.821 V-vsRHE in alkaline media and 0.672 V-vsRHE in acid electrolyte","Normal,acid and alkaline.",1,0,0,0,C,Co,Fe,N,O,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1007/s10934-022-01234-0,Peoples R China,Qingdao Univ,JOURNAL OF POROUS MATERIALS,2.523,3/30/2022,0,0.89,Electrochemical test shows that HD-CAs-Pt own a good half-wave potential (0.89 V in 0.5 M H2SO4 and 0.90 V in 0.1 M KOH) with a Pt content of 4.4 wt %,"Normal,acid and alkaline.",1,0,0,0,C,Pt,None,None,None,None,None,None,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1021/acssuschemeng.0c05509,Peoples R China,Chinese Acad Sci,ACS SUSTAINABLE CHEMISTRY & ENGINEERING,9.224,2/26/2021,12,0.77,"Profiting from the synergistic effect of the hierarchically porous carbon support with a rodlike structure and the large number of Fe-N-4 moieties, the newly prepared Fe-SA/NCS exhibits excellent ORR catalysis activities with a half-wave potential of 0.91 V vs RHE in 0.1 M KOH as well as 0.77 V vs RHE in 0.1 M HClO4","Normal,acid and alkaline.",1,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1002/slct.202004709,Peoples R China,Huaqiao Univ,CHEMISTRYSELECT,2.307,3/14/2021,0,0.874,The Glc-Fe-ZIF catalyst exhibited an excellent ORR activity with a half-wave potential (E-1/2) of 0.874 V (RHE) and the maximum power density reached 0.72 W cm(-2) in acidic medium.,"Normal,only acid.",1,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/slct.201700538,Peoples R China,Changchun Univ Sci & Technol,CHEMISTRYSELECT,2.307,5/23/2017,1,0.69,"The onset and half-wave potentials of NHPC-1:0.25-900 display 0.97 and 0.86V vs RHE for onset potential and half-wave potential in alkaline medium, together with 0.85 and 0.69V vs RHE in acidic medium.","Normal,acid and alkaline.",1,0,1,0,C,O,Si,N,None,None,None,None,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.carbon.2020.03.055,Peoples R China,Jilin Univ,CARBON,11.307,6/11/2020,29,0.74,"The half-wave potential on Rh@NG in 0.1 M KOH and 0.1 M HClO4 is 0.848 and 0.74 V vs RHE, respectively","Normal,acid and alkaline.",1,0,0,0,C,N,Rh,None,None,None,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/cey2.135,Peoples R China,Zhejiang Normal Univ,CARBON ENERGY,21.556,8/8/2021,19,0.73,"Moreover, superior ORR activities are also obtained, E-1/2 of 0.73 V and 0.63 V in acid and neutral electrolytes, respectively, indicating the efficient pH-universal ORR performances","Normal,acid and alkaline.",1,0,0,0,C,Mn,N,None,None,None,None,None,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.chempr.2019.07.020,Peoples R China,Univ Sci & Technol China,CHEM,25.832,12/2/2019,180,0.78,"As a result, Fe-2 clusters on N-doped carbon display excellent acidic ORR activity with a half-wave potential of 0.78 V versus reversible hydrogen electrode (RHE) as well as remarkable durability with only a -20 mV shift after 20,000 cycles in 0.5 M H2SO4 solution","Normal,only acid.",1,1,1,1,C,Fe,N,None,None,None,None,None,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.ijhydene.2015.02.018,Peoples R China,Nankai Univ,INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,7.139,4/22/2015,50,0.806,"As non-precious metal catalyst, Fe3C@N-C-900 exhibits highly efficient electrocatalytic activity (half-wave potential of 0.806 V and kinetic limiting current density (i(k)) of 18.35 mA cm(-2) at 0.7 V) for oxygen reduction reaction (ORR) in acidic media, through an efficient four-electron ORR process","Normal,only acid.",1,0,1,0,C,Fe,N,None,None,None,None,None,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1002/slct.202201425,Peoples R China,East China Univ Sci & Technol,CHEMISTRYSELECT,2.307,6/18/2022,0,0.78,It also showed good activity (E-onset=0.89 V; E-1/2=0.78 V) in 0.1 M HClO4 electrolyte with significantly enhanced stability (Delta E-1/2=-7 mV) relative to the Pt/C catalyst (Delta E-1/2=-27 mV).,"Normal,only acid.",1,0,1,0,C,Fe,N,Zn,None,None,None,None,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,10.1002/advs.201802066,Australia,Curtin Univ,ADVANCED SCIENCE,17.521,6/4/2019,105,0.804,"The as-synthesized FeSA-G shows an onset potential of 0.950 V and a half-wave potential of 0.804 V in acid electrolyte for the ORR, similar to that of Pt/C catalysts but with a much higher stability and higher phosphate anion tolerance","Normal,only acid.",1,0,1,0,C,Fe,O,P,S,Si,None,None,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,10.1039/c5nr08008h,Peoples R China,Chinese Acad Sci,NANOSCALE,8.307,1/1/2016,43,0.71,The resulting bCNT/Fe3C hybrid electrocatalysts with much more active sites exhibit excellent ORR activity in acidic media with the half-wave potential of 0.710 V comparable to the commercial Pt/C catalyst (0.782 V),"Normal,only acid.",1,0,1,0,C,Fe,None,None,None,None,None,None,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/smtd.201900827,WA 99164 USA,Washington State Univ,SMALL METHODS,15.367,2/13/2020,69,0.837,"As a result, the Fe-N/GNs material exhibits excellent ORR activity with half-wave potentials of 0.903 V in alkaline media and 0.837 V in acidic media, which are comparable to commercial Pt/C catalysts.","Normal,acid and alkaline.",1,0,0,0,C,Fe,N,None,None,None,None,None,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.jechem.2021.08.067,Peoples R China,Yunnan Univ,JOURNAL OF ENERGY CHEMISTRY,13.599,10/29/2021,19,0.81,"Where the half-wave potential (E-1/2) in alkaline medium up to 0.84 V, and even in the face of challenging ORR in acidic medium, the E-1/2 of ORR driven by FeN4CB is still as high as 0.81 V","Normal,acid and alkaline.",1,0,0,0,B,C,Fe,N,None,None,None,None,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,10.1016/j.nanoen.2020.105534,Peoples R China,Chinese Acad Sci,NANO ENERGY,19.069,3/8/2021,20,0.801,"The FeSA with an atomic Fe loading of 3.5 wt% shows an onset potential (E-on) of 0.95 V and a half-wave potential (E-1/2) of 0.801 V for ORR in O-2-saturated 0.1 M HClO4 solution, which is comparable to that of Pt/C (Pt loading of 25 mu g(Pt) cm(-2))","Normal,only acid.",1,0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1016/j.jallcom.2017.01.279,Peoples R China,Hubei Univ,JOURNAL OF ALLOYS AND COMPOUNDS,6.371,4/19/2017,5,0.601,"The onset potential (0.760 V), half-wave potential (0.601 V), and cathodic peak potential (0.540 V) in 0.5 M H2SO4 were more positive than for the other samples","Normal,only acid.",1,0,1,0,Co,Mo,Se,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1002/aenm.201802856,Peoples R China,South China Univ Technol,ADVANCED ENERGY MATERIALS,29.698,5/17/2019,147,0.78,"Its oxygen reduction reaction half-wave potential (0.864 V) is 50 mV higher than that of 20 wt% Pt/C catalyst in an alkaline medium and comparable to the latter (0.78 V vs 0.84 V) in an acidic medium, along with outstanding durability","Normal,acid and alkaline.",1,0,1,0,C,Fe,N,None,None,None,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1038/am.2017.212,Peoples R China,Chinese Acad Sci,NPG ASIA MATERIALS,10.761,3/1/2018,85,0.82,"The CNT@Fe-N-PC catalyst contained a high concentration of single Fe atom active sites and exhibited ultrahigh ORR activity with a half-wave potential of 0.82 V, comparable to that of Pt/C in an acidic medium","Normal,only acid.",1,0,0,0,C,Fe,P,N,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,10.1021/acsami.2c04786,Peoples R China,Xiamen Univ,ACS APPLIED MATERIALS & INTERFACES,10.383,7/20/2022,0,0.834,"The optimized and efficient Fe/N/Carbon catalyst shows a half-wave potential (E-1/2) of 0.834 V versus reversible hydrogen electrode in acidic media and produces a peak power density of 0.66 W cm(-2) in an air-fed PEMFC at 2 bar backpressure, outperforming most previously reported Pt-free ORR catalysts","Normal,only acid.",1,0,0,0,C,Fe,N,None,None,None,None,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/d2nr03918d,Peoples R China,Guangdong Univ Technol,NANOSCALE,8.307,9/9/2022,1,0.76,"The synergistic catalysis of Co nanoparticles and MoC nanoparticles in Co/MoC-NC which are embedded in a thin layer of N-doped graphitic carbon and immobilized on N-doped graphitic carbon, respectively, demonstrates superior ORR catalytic performance and durability both under alkaline and acidic conditions (E-1/2 = 0.87 V in 1.0 M KOH and E-1/2 = 0.76 V in 0.5 M H2SO4)","Normal,acid and alkaline.",1,0,0,1,C,Co,Mo,N,None,None,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10.1016/j.electacta.2014.08.091,Peoples R China,Donghua Univ,ELECTROCHIMICA ACTA,7.336,11/1/2014,57,0.68,The ORR activity is highly improved by reheating the catalyst after H2SO4 leaching with improved half-wave potential of 0.68 V vs,"Normal,only acid.",1,0,0,0,C,S,N,None,None,None,None,None,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,10.1007/s12274-020-3186-x,Peoples R China,Tianjin Univ Technol,NANO RESEARCH,10.269,11/24/2020,76,0.78,"It achieves high half-wave potentials of 0.78, 0.85 and 0.72 V in 0.1 M HClO4, 0.1 M KOH and 0.1 M phosphate buffer saline (PBS) solutions, respectively, as well as respectable stability","Normal,acid, alkaline and neutral.",1,0,0,0,C,Fe,Zn,N,None,None,None,None,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1002/aenm.201701771,Germany,Max Planck Inst Colloids & Interfaces,ADVANCED ENERGY MATERIALS,29.698,4/27/2018,42,0.76,The obtained carbons with large tubular porosity and imprinted N-4 sites lead to very active catalysts with a half-wave potential (E-1/2) of up to 0.76 V versus RHE in acidic electrolyte after coordination with iron,"Normal,only acid.",1,0,0,0,C,Fe,N,None,None,None,None,None,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.1039/c6ta05075a,Peoples R China,Wuhan Univ,JOURNAL OF MATERIALS CHEMISTRY A,14.511,1/1/2016,48,0.634,"RHE, respectively, in acidic and alkaline media) than those of the material prepared without using NaCl confinement (72.9 m(2) g(-1), E-1/2 = 0.634 V and 0.785 V, respectively, in acidic and alkaline media).","Normal,acid and alkaline.",1,0,0,1,C,Fe,Na,Cl,N,None,None,None,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
